what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344505880415
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344505881013
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344505884154
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344505893918
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344505894076
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344505895650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344505933464
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344505934552
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344505935429
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1344505940361
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1344505940452
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1344505943532
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1344505945010
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1344505945696
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1344505946527
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.BreakpointView",1344505949796
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1344505960503
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1344505961246
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344505963307
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344505965582
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344505968794
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344505970474
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1344505970574
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1344505977949
