what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344527246299
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344527305957
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344527306478
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344527323627
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344527327753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344527389002
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344527389021
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344527419394
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344527422692
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344527429488
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344527429502
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344527439671
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344527439685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344527447287
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344527447304
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344527463397
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1344527466088
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344527468022
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344527469237
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344527469265
activated,view,org.eclipse.gmf.bridge.ui.dashboard,2.0.100.v20110607-2359,"org.eclipse.gmf.bridge.ui.dashboard.DashboardPart",1344527470582
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344527472186
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344527526637
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344527528477
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344527547320
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344527551031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344527665409
