what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20110510-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1344528544487
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1344528546075
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344528548818
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344528549871
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20110510-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1344528550347
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344528557312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344528557425
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344528575417
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344528577463
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344528579375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344528590529
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1344528596111
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344528597059
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344528598144
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20110510-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1344528599097
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1344528600653
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20110510-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1344528604665
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1344528605818
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344528607146
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344528608603
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20110510-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1344528609097
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344528609742
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344528609968
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344528609997
activated,view,org.eclipse.gmf.bridge.ui.dashboard,2.0.100.v20110607-2359,"org.eclipse.gmf.bridge.ui.dashboard.DashboardPart",1344528610918
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344528623487
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344528629522
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1344528631464
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344528632477
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344528633032
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344528633050
activated,view,org.eclipse.gmf.bridge.ui.dashboard,2.0.100.v20110607-2359,"org.eclipse.gmf.bridge.ui.dashboard.DashboardPart",1344528635295
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344528636833
