what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344521498406
activated,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.manifestEditor",1344521530900
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344521535407
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344521537628
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344521538782
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344521551709
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344521554781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344521558973
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344521582439
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344521589406
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344521596658
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344521600612
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344521633663
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1344521808741
activated,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.manifestEditor",1344521809972
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344521810053
closed,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.manifestEditor",1344521810053
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344521815077
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1344521815501
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344521816762
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344521818320
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344521818820
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344521820831
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344521823286
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344521826081
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344521826621
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344521827808
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344521845549
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344521913250
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1344521916372
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1344521916438
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1344521918006
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1344521919634
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1344521923551
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1344521927755
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1344521945365
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1344521945472
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1344521948846
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1344521964713
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1344521964825
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1344521975106
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1344521978782
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1344521978916
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1344521981925
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1344521986992
